Order_ID,Orde_Date,Customer_Name,Profit,Profit_Ratio,Quantity,Sales,Category,Segment,Region,Sub_Category,,,
CA-2014-124576,8/1/2016,Heather Kirkland,$19 ,34%,2,$55.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2014-168942,8/1/2016,Eric Murdock,$50 ,27%,3,$187.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-165386,8/3/2016,Charlotte Melton,($37),-20%,2,$183.00 ,Furniture,Consumer,Central,Bookcases,,,
CA-2014-168396,8/3/2016,Bruce Degenhardt,$25 ,48%,5,$52.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2014-168396,8/3/2016,Bruce Degenhardt,$11 ,9%,3,$124.00 ,Furniture,Consumer,West,Furnishings,,,
US-2014-143175,8/3/2016,George Ashbrook,$24 ,24%,3,$100.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-140781,8/3/2016,Adrian Barton,$7 ,19%,3,$40.00 ,Technology,Consumer,Central,Accessories,,,
CA-2014-141747,8/3/2016,Scot Coram,$4 ,26%,1,$16.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-163566,8/3/2016,Ted Butterfield,$5 ,33%,5,$17.00 ,Office Supplies,Consumer,East,Labels,,,
CA-2014-132738,8/4/2016,Harry Marie,$3 ,36%,2,$8.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2014-132738,8/4/2016,Harry Marie,$3 ,36%,1,$9.00 ,Office Supplies,Corporate,West,Envelopes,,,
CA-2014-146367,8/4/2016,Harry Marie,($6),-170%,3,$3.00 ,Office Supplies,Corporate,Central,Binders,,,
CA-2014-117695,8/5/2016,Pauline Webber,$6 ,46%,2,$14.00 ,Office Supplies,Corporate,South,Paper,,,
CA-2014-154676,8/5/2016,Nick Zandusky,$8 ,5%,9,$151.00 ,Office Supplies,Home Office,Central,Storage,,,
CA-2014-128328,8/5/2016,Patrick O'Donnell,$60 ,48%,6,$126.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2014-128328,8/5/2016,Patrick O'Donnell,$30 ,37%,2,$80.00 ,Technology,Consumer,Central,Accessories,,,
CA-2014-128328,8/5/2016,Patrick O'Donnell,$67 ,50%,9,$133.00 ,Office Supplies,Consumer,Central,Labels,,,
CA-2014-161200,8/6/2016,Seth Vernon,$23 ,16%,3,$146.00 ,Furniture,Consumer,South,Bookcases,,,
CA-2014-161200,8/6/2016,Seth Vernon,$7 ,48%,5,$15.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2014-136609,8/6/2016,Todd Boyes,$40 ,35%,3,$115.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2014-151981,8/6/2016,Gary Mitchum,$247 ,30%,5,$825.00 ,Technology,Home Office,East,Phones,,,
CA-2014-151981,8/6/2016,Gary Mitchum,$12 ,48%,8,$25.00 ,Office Supplies,Home Office,East,Labels,,,
CA-2014-151981,8/6/2016,Gary Mitchum,$68 ,30%,6,$228.00 ,Office Supplies,Home Office,East,Art,,,
CA-2014-168172,8/6/2016,Shahid Hopkins,$21 ,30%,4,$70.00 ,Office Supplies,Consumer,East,Supplies,,,
CA-2014-163321,8/7/2016,Fred Mcmath,$22 ,28%,1,$80.00 ,Technology,Consumer,South,Accessories,,,
CA-2014-117023,8/7/2016,Joni Wasserman,$5 ,47%,2,$12.00 ,Office Supplies,Consumer,East,Art,,,
CA-2014-117023,8/7/2016,Joni Wasserman,$26 ,25%,10,$105.00 ,Office Supplies,Consumer,East,Art,,,
US-2014-155999,8/7/2016,Jay Kimmel,$18 ,11%,5,$160.00 ,Technology,Consumer,West,Phones,,,
US-2014-155999,8/7/2016,Jay Kimmel,$5 ,34%,2,$14.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2014-158344,8/7/2016,Cindy Chapman,$20 ,31%,4,$64.00 ,Technology,Consumer,Central,Accessories,,,
CA-2014-115175,8/7/2016,Matt Collins,$115 ,47%,5,$245.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2014-110821,8/7/2016,Chloris Kastensmidt,($13),-11%,3,$119.00 ,Technology,Consumer,Central,Accessories,,,
CA-2014-110821,8/7/2016,Chloris Kastensmidt,($25),-21%,2,$118.00 ,Office Supplies,Consumer,Central,Storage,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$44 ,6%,3,$708.00 ,Technology,Consumer,West,Phones,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$4 ,35%,3,$12.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$12 ,38%,3,$31.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$8 ,14%,4,$56.00 ,Technology,Consumer,West,Accessories,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$12 ,47%,2,$25.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$16 ,30%,1,$52.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$26 ,13%,1,$207.00 ,Furniture,Consumer,West,Chairs,,,
CA-2014-156776,8/7/2016,Jeremy Lonsdale,$412 ,28%,5,"$1,473.00 ",Office Supplies,Consumer,West,Appliances,,,
CA-2014-143063,8/10/2016,Ivan Liston,$35 ,50%,6,$70.00 ,Office Supplies,Consumer,Central,Envelopes,,,
CA-2014-143063,8/10/2016,Ivan Liston,$25 ,21%,2,$121.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2014-143063,8/10/2016,Ivan Liston,$378 ,26%,9,"$1,454.00 ",Technology,Consumer,Central,Phones,,,
CA-2014-145443,8/10/2016,Steve Chapman,$83 ,47%,5,$177.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2014-139311,8/11/2016,Sylvia Foulston,$10 ,34%,4,$30.00 ,Office Supplies,Corporate,Central,Paper,,,
CA-2014-139311,8/11/2016,Sylvia Foulston,$3 ,31%,7,$9.00 ,Office Supplies,Corporate,Central,Art,,,
CA-2014-139311,8/11/2016,Sylvia Foulston,$13 ,9%,2,$154.00 ,Technology,Corporate,Central,Phones,,,
CA-2014-139311,8/11/2016,Sylvia Foulston,($23),-175%,8,$13.00 ,Office Supplies,Corporate,Central,Binders,,,
CA-2014-160899,8/11/2016,Daniel Raglin,$220 ,46%,11,$478.00 ,Office Supplies,Home Office,South,Binders,,,
CA-2014-100433,8/11/2016,Sanjit Jacobs,$12 ,48%,4,$26.00 ,Office Supplies,Home Office,East,Paper,,,
CA-2014-106537,8/12/2016,Rick Hansen,$7 ,35%,4,$21.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-158169,8/12/2016,Justin Mackendrick,$152 ,28%,3,$543.00 ,Office Supplies,Consumer,West,Appliances,,,
CA-2014-158169,8/12/2016,Justin Mackendrick,$20 ,36%,4,$55.00 ,Furniture,Consumer,West,Furnishings,,,
US-2014-118941,8/12/2016,Brenda Bowman,$5 ,30%,3,$18.00 ,Office Supplies,Corporate,East,Art,,,
US-2014-118941,8/12/2016,Brenda Bowman,$374 ,21%,5,"$1,780.00 ",Furniture,Corporate,East,Chairs,,,
US-2014-118941,8/12/2016,Brenda Bowman,$59 ,27%,5,$220.00 ,Office Supplies,Corporate,East,Art,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$90 ,30%,1,$300.00 ,Technology,Consumer,West,Copiers,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$92 ,48%,4,$192.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$27 ,11%,8,$243.00 ,Technology,Consumer,West,Phones,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$12 ,25%,3,$47.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$12 ,7%,5,$175.00 ,Technology,Consumer,West,Accessories,,,
CA-2014-152310,8/12/2016,Dana Kaydos,$38 ,38%,6,$101.00 ,Office Supplies,Consumer,West,Binders,,,
US-2014-103828,8/13/2016,Jay Kimmel,$8 ,27%,3,$31.00 ,Office Supplies,Consumer,West,Storage,,,
US-2014-103828,8/13/2016,Jay Kimmel,$23 ,27%,7,$84.00 ,Office Supplies,Consumer,West,Appliances,,,
US-2014-103828,8/13/2016,Jay Kimmel,$15 ,26%,3,$60.00 ,Office Supplies,Consumer,West,Art,,,
US-2014-103828,8/13/2016,Jay Kimmel,$9 ,29%,4,$32.00 ,Office Supplies,Consumer,West,Supplies,,,
CA-2014-167542,8/13/2016,Keith Dawkins,$6 ,34%,3,$18.00 ,Office Supplies,Corporate,East,Labels,,,
CA-2014-100580,8/13/2016,Michael Kennedy,$12 ,33%,3,$36.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2014-128363,8/13/2016,Dan Campbell,$31 ,11%,7,$272.00 ,Office Supplies,Consumer,South,Appliances,,,
CA-2014-128363,8/13/2016,Dan Campbell,"($1,238)",-77%,6,"$1,615.00 ",Office Supplies,Consumer,South,Binders,,,
CA-2014-128363,8/13/2016,Dan Campbell,$9 ,38%,5,$24.00 ,Office Supplies,Consumer,South,Fasteners,,,
CA-2014-128363,8/13/2016,Dan Campbell,$0 ,30%,2,$2.00 ,Technology,Consumer,South,Accessories,,,
CA-2014-128363,8/13/2016,Dan Campbell,$0 ,0%,1,$32.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2014-128363,8/13/2016,Dan Campbell,$5 ,33%,5,$15.00 ,Office Supplies,Consumer,South,Envelopes,,,
CA-2014-128363,8/13/2016,Dan Campbell,$48 ,11%,2,$424.00 ,Furniture,Consumer,South,Chairs,,,
CA-2014-169264,8/14/2016,Nora Preis,$3 ,49%,2,$6.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2014-169264,8/14/2016,Nora Preis,$4 ,26%,6,$17.00 ,Office Supplies,Consumer,West,Art,,,
CA-2014-105921,8/14/2016,Janet Martin,$5 ,1%,3,$418.00 ,Furniture,Consumer,West,Tables,,,
CA-2014-138548,8/15/2016,James Galang,$25 ,26%,2,$98.00 ,Office Supplies,Consumer,East,Appliances,,,
US-2014-117723,8/15/2016,Dionis Lloyd,($338),-19%,6,"$1,802.00 ",Office Supplies,Corporate,East,Storage,,,
CA-2014-144883,8/15/2016,Bill Overfelt,$23 ,46%,8,$50.00 ,Office Supplies,Corporate,Central,Labels,,,
CA-2014-122987,8/16/2016,Sarah Jordon,($11),-83%,3,$13.00 ,Office Supplies,Consumer,South,Binders,,,
CA-2014-122987,8/16/2016,Sarah Jordon,($1),-1%,4,$67.00 ,Office Supplies,Consumer,South,Storage,,,
US-2014-111423,8/17/2016,Edward Hooks,$302 ,34%,5,$896.00 ,Office Supplies,Corporate,East,Binders,,,
US-2014-111423,8/17/2016,Edward Hooks,$98 ,21%,2,$463.00 ,Furniture,Corporate,East,Chairs,,,
CA-2014-151211,8/17/2016,Adrian Hane,$48 ,47%,3,$103.00 ,Office Supplies,Home Office,South,Binders,,,
CA-2014-151211,8/17/2016,Adrian Hane,$10 ,10%,6,$98.00 ,Technology,Home Office,South,Accessories,,,
CA-2014-133102,8/17/2016,Emily Ducich,($1),-19%,2,$6.00 ,Office Supplies,Home Office,Central,Supplies,,,
CA-2014-133102,8/17/2016,Emily Ducich,$1 ,13%,3,$8.00 ,Office Supplies,Home Office,Central,Art,,,
CA-2014-133102,8/17/2016,Emily Ducich,($2),-3%,4,$75.00 ,Furniture,Home Office,Central,Chairs,,,
CA-2014-133102,8/17/2016,Emily Ducich,($22),-133%,2,$17.00 ,Furniture,Home Office,Central,Furnishings,,,
CA-2014-133102,8/17/2016,Emily Ducich,($99),-255%,4,$39.00 ,Office Supplies,Home Office,Central,Appliances,,,
CA-2014-118892,8/17/2016,Tom Prescott,($631),-14%,9,"$4,416.00 ",Furniture,Consumer,East,Chairs,,,
CA-2014-166093,8/17/2016,Rick Wilson,$12 ,50%,2,$23.00 ,Office Supplies,Corporate,West,Envelopes,,,
CA-2014-166093,8/17/2016,Rick Wilson,$9 ,13%,3,$72.00 ,Technology,Corporate,West,Phones,,,
CA-2014-166093,8/17/2016,Rick Wilson,$4 ,45%,2,$9.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2014-166093,8/17/2016,Rick Wilson,$5 ,35%,3,$14.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2014-166093,8/17/2016,Rick Wilson,$655 ,26%,9,"$2,518.00 ",Office Supplies,Corporate,West,Appliances,,,
CA-2014-166093,8/17/2016,Rick Wilson,$141 ,26%,3,$541.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-166093,8/17/2016,Rick Wilson,$77 ,35%,8,$221.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2014-117947,8/18/2016,Nat Gilpin,$16 ,39%,2,$40.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2014-117947,8/18/2016,Nat Gilpin,$3 ,31%,2,$10.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2014-117947,8/18/2016,Nat Gilpin,$34 ,31%,9,$107.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2014-117947,8/18/2016,Nat Gilpin,$11 ,29%,1,$38.00 ,Technology,Corporate,East,Phones,,,
CA-2014-117947,8/18/2016,Nat Gilpin,$27 ,31%,3,$88.00 ,Furniture,Corporate,East,Furnishings,,,
CA-2014-112809,8/18/2016,Russell Applegate,$13 ,6%,3,$200.00 ,Office Supplies,Consumer,Central,Storage,,,
CA-2014-112809,8/18/2016,Russell Applegate,($33),-155%,5,$21.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2014-112809,8/18/2016,Russell Applegate,($11),-170%,4,$7.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2014-151358,8/18/2016,Nicole Fjeld,$61 ,19%,2,$323.00 ,Office Supplies,Home Office,West,Storage,,,
CA-2014-121027,8/18/2016,Helen Wasserman,$371 ,44%,2,$844.00 ,Technology,Corporate,West,Accessories,,,
CA-2014-121027,8/18/2016,Helen Wasserman,$224 ,15%,9,"$1,496.00 ",Technology,Corporate,West,Accessories,,,
CA-2014-119809,8/18/2016,Yana Sorensen,$943 ,34%,9,"$2,794.00 ",Office Supplies,Corporate,West,Binders,,,
CA-2014-119809,8/18/2016,Yana Sorensen,$290 ,29%,7,"$1,000.00 ",Office Supplies,Corporate,West,Storage,,,
CA-2014-119809,8/18/2016,Yana Sorensen,$22 ,34%,3,$66.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2014-163069,8/18/2016,Pauline Johnson,$1 ,13%,3,$10.00 ,Office Supplies,Consumer,East,Art,,,
CA-2014-122028,8/18/2016,Chloris Kastensmidt,($8),-73%,3,$11.00 ,Office Supplies,Consumer,East,Binders,,,
CA-2014-162936,8/18/2016,Charles Mccrossin,$8 ,33%,2,$23.00 ,Technology,Consumer,East,Accessories,,,
CA-2014-132339,8/19/2016,Jennifer Braxton,$182 ,47%,1,$388.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2014-101728,8/19/2016,Sonia Cooley,($4),-170%,2,$2.00 ,Office Supplies,Consumer,Central,Binders,,,
CA-2014-115777,8/19/2016,Doug O'Connell,$9 ,48%,3,$19.00 ,Office Supplies,Consumer,East,Paper,,,
US-2014-100398,8/19/2016,Denny Ordway,$37 ,36%,3,$103.00 ,Office Supplies,Consumer,West,Binders,,,
US-2014-111241,8/20/2016,Gene Mcclure,$78 ,33%,5,$239.00 ,Office Supplies,Consumer,West,Binders,,,
CA-2014-137344,8/20/2016,Eleni Mccrary,$10 ,26%,3,$40.00 ,Office Supplies,Corporate,East,Storage,,,
CA-2014-119011,8/20/2016,Lisa Ryan,$5 ,30%,3,$17.00 ,Office Supplies,Corporate,West,Supplies,,,
CA-2014-119011,8/20/2016,Lisa Ryan,$63 ,28%,6,$227.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-119011,8/20/2016,Lisa Ryan,$11 ,10%,3,$108.00 ,Technology,Corporate,West,Phones,,,
CA-2014-105326,8/20/2016,Kean Thornton,$12 ,48%,4,$26.00 ,Office Supplies,Consumer,West,Paper,,,
US-2014-114356,8/20/2016,Tonja Turnell,$4 ,10%,1,$36.00 ,Technology,Home Office,South,Phones,,,
CA-2014-155705,8/21/2016,Natalie Fritzler,$225 ,26%,4,$866.00 ,Furniture,Consumer,South,Chairs,,,
CA-2014-126956,8/21/2016,Greg Tran,$17 ,48%,7,$35.00 ,Office Supplies,Consumer,Central,Fasteners,,,
CA-2014-126956,8/21/2016,Greg Tran,$11 ,29%,4,$37.00 ,Office Supplies,Consumer,Central,Supplies,,,
CA-2014-126956,8/21/2016,Greg Tran,$7 ,49%,2,$15.00 ,Office Supplies,Consumer,Central,Envelopes,,,
US-2014-109253,8/21/2016,Patrick Ryan,$5 ,29%,4,$17.00 ,Office Supplies,Consumer,West,Art,,,
US-2014-109253,8/21/2016,Patrick Ryan,$38 ,9%,4,$432.00 ,Technology,Consumer,West,Phones,,,
US-2014-109253,8/21/2016,Patrick Ryan,$10 ,8%,4,$130.00 ,Furniture,Consumer,West,Furnishings,,,
US-2014-109253,8/21/2016,Patrick Ryan,$28 ,5%,3,$569.00 ,Furniture,Consumer,West,Tables,,,
US-2014-109253,8/21/2016,Patrick Ryan,$42 ,36%,9,$117.00 ,Office Supplies,Consumer,West,Binders,,,
US-2014-109253,8/21/2016,Patrick Ryan,$55 ,27%,3,$204.00 ,Office Supplies,Consumer,West,Appliances,,,
US-2014-109253,8/21/2016,Patrick Ryan,$25 ,48%,5,$52.00 ,Office Supplies,Consumer,West,Labels,,,
CA-2014-112956,8/21/2016,Tracy Hopkins,$133 ,48%,5,$277.00 ,Office Supplies,Home Office,East,Paper,,,
CA-2014-112956,8/21/2016,Tracy Hopkins,$9 ,34%,2,$25.00 ,Furniture,Home Office,East,Furnishings,,,
CA-2014-112956,8/21/2016,Tracy Hopkins,$31 ,34%,4,$92.00 ,Furniture,Home Office,East,Furnishings,,,
CA-2014-144750,8/21/2016,Dionis Lloyd,$29 ,35%,1,$84.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2014-121489,8/21/2016,Candace Mcmahon,$39 ,10%,6,$389.00 ,Furniture,Corporate,West,Chairs,,,
CA-2014-121489,8/21/2016,Candace Mcmahon,$34 ,6%,6,$573.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-121489,8/21/2016,Candace Mcmahon,$12 ,35%,2,$33.00 ,Technology,Corporate,West,Accessories,,,
US-2014-102183,8/21/2016,Pete Kriz,$11 ,35%,7,$32.00 ,Office Supplies,Consumer,East,Binders,,,
US-2014-102183,8/21/2016,Pete Kriz,"$1,453 ",34%,6,"$4,306.00 ",Office Supplies,Consumer,East,Binders,,,
CA-2014-117646,8/21/2016,Sung Chung,$21 ,9%,3,$237.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-117646,8/21/2016,Sung Chung,$7 ,31%,3,$23.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2014-117646,8/21/2016,Sung Chung,$2 ,31%,1,$7.00 ,Office Supplies,Consumer,West,Paper,,,
CA-2014-131037,8/22/2016,Tony Molinari,$3 ,1%,1,$210.00 ,Furniture,Consumer,West,Tables,,,
US-2014-132381,8/22/2016,Dean Percer,($84),-27%,2,$315.00 ,Furniture,Home Office,East,Tables,,,
CA-2014-129021,8/23/2016,Patrick O'Brill,$328 ,8%,13,"$4,368.00 ",Technology,Consumer,South,Phones,,,
CA-2014-129021,8/23/2016,Patrick O'Brill,$15 ,31%,2,$50.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-129021,8/23/2016,Patrick O'Brill,$12 ,8%,6,$161.00 ,Office Supplies,Consumer,South,Appliances,,,
CA-2014-129021,8/23/2016,Patrick O'Brill,$0 ,15%,2,$3.00 ,Furniture,Consumer,South,Furnishings,,,
CA-2014-129021,8/23/2016,Patrick O'Brill,$3 ,34%,5,$9.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-123043,8/24/2016,Alan Haines,$8 ,31%,4,$25.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2014-123043,8/24/2016,Alan Haines,$1 ,35%,1,$4.00 ,Office Supplies,Corporate,East,Binders,,,
CA-2014-139717,8/24/2016,Darrin Martin,$65 ,10%,8,$646.00 ,Office Supplies,Consumer,East,Appliances,,,
CA-2014-139717,8/24/2016,Darrin Martin,$4 ,36%,2,$10.00 ,Office Supplies,Consumer,East,Paper,,,
CA-2014-114636,8/25/2016,Guy Armstrong,$67 ,35%,5,$192.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-101210,8/25/2016,Don Weiss,$2 ,18%,2,$10.00 ,Office Supplies,Consumer,South,Art,,,
CA-2014-101210,8/25/2016,Don Weiss,$1 ,31%,1,$3.00 ,Office Supplies,Consumer,South,Paper,,,
US-2014-105697,8/25/2016,Joe Elijah,$2 ,8%,2,$26.00 ,Office Supplies,Consumer,East,Storage,,,
CA-2014-159793,8/25/2016,Seth Vernon,($89),-68%,2,$131.00 ,Furniture,Consumer,East,Bookcases,,,
CA-2014-128475,8/26/2016,Steve Carroll,$15 ,21%,2,$72.00 ,Technology,Home Office,South,Accessories,,,
CA-2014-157350,8/26/2016,Darren Powers,($44),-68%,5,$65.00 ,Furniture,Consumer,Central,Furnishings,,,
CA-2014-132584,8/26/2016,Heather Jas,$14 ,26%,4,$54.00 ,Office Supplies,Home Office,Central,Storage,,,
US-2014-134481,8/27/2016,Allen Rosenblatt,($298),-20%,7,"$1,488.00 ",Furniture,Corporate,East,Tables,,,
US-2014-139465,8/27/2016,Mathew Reese,$17 ,26%,8,$64.00 ,Office Supplies,Home Office,East,Storage,,,
US-2014-139465,8/27/2016,Mathew Reese,$101 ,29%,3,$348.00 ,Technology,Home Office,East,Phones,,,
US-2014-139465,8/27/2016,Mathew Reese,$12 ,31%,6,$37.00 ,Office Supplies,Home Office,East,Binders,,,
CA-2014-155047,8/27/2016,Sanjit Engle,$0 ,6%,1,$6.00 ,Office Supplies,Consumer,Central,Art,,,
US-2014-162208,8/27/2016,Stefania Perrino,$1 ,34%,1,$3.00 ,Office Supplies,Corporate,South,Envelopes,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$99 ,50%,2,$198.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$97 ,30%,4,$322.00 ,Office Supplies,Corporate,West,Appliances,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$330 ,38%,2,$880.00 ,Technology,Corporate,West,Copiers,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$8 ,29%,5,$28.00 ,Office Supplies,Corporate,West,Supplies,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$23 ,10%,3,$230.00 ,Furniture,Corporate,West,Chairs,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$57 ,49%,3,$116.00 ,Office Supplies,Corporate,West,Paper,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$295 ,35%,2,$842.00 ,Office Supplies,Corporate,West,Binders,,,
CA-2014-161956,8/27/2016,Dan Reichenbach,$18 ,5%,5,$355.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-133501,8/27/2016,Dana Kaydos,$2 ,35%,1,$5.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-101273,8/27/2016,Shui Tom,$1 ,6%,4,$14.00 ,Office Supplies,Consumer,South,Appliances,,,
CA-2014-130036,8/27/2016,Ben Peterman,$4 ,31%,3,$13.00 ,Office Supplies,Corporate,East,Paper,,,
CA-2014-130036,8/27/2016,Ben Peterman,$210 ,19%,14,"$1,120.00 ",Technology,Corporate,East,Accessories,,,
CA-2014-163097,8/27/2016,Sarah Foster,$33 ,28%,8,$121.00 ,Furniture,Consumer,West,Furnishings,,,
CA-2014-126067,8/28/2016,Kristina Nunn,$11 ,33%,4,$35.00 ,Technology,Home Office,West,Phones,,,
CA-2014-126067,8/28/2016,Kristina Nunn,$250 ,22%,5,"$1,138.00 ",Furniture,Home Office,West,Tables,,,
CA-2014-126067,8/28/2016,Kristina Nunn,$32 ,33%,5,$100.00 ,Office Supplies,Home Office,West,Binders,,,
CA-2014-126067,8/28/2016,Kristina Nunn,$1 ,26%,2,$6.00 ,Office Supplies,Home Office,West,Art,,,
CA-2014-146920,8/28/2016,Sean Christensen,$8 ,31%,6,$25.00 ,Office Supplies,Consumer,Central,Paper,,,
CA-2014-146920,8/28/2016,Sean Christensen,$9 ,35%,5,$27.00 ,Office Supplies,Consumer,Central,Paper,,,
US-2014-169502,8/28/2016,Matthew Grinstein,$6 ,27%,3,$22.00 ,Office Supplies,Home Office,Central,Supplies,,,
US-2014-169502,8/28/2016,Matthew Grinstein,$27 ,29%,5,$92.00 ,Office Supplies,Home Office,Central,Appliances,,,
CA-2014-144064,8/29/2016,Cathy Prescott,$18 ,38%,4,$47.00 ,Office Supplies,Corporate,Central,Labels,,,
CA-2014-144064,8/29/2016,Cathy Prescott,$2 ,9%,2,$27.00 ,Office Supplies,Corporate,Central,Storage,,,
CA-2014-144064,8/29/2016,Cathy Prescott,($5),-160%,9,$3.00 ,Office Supplies,Corporate,Central,Binders,,,
CA-2014-104024,8/29/2016,Michael Dominguez,$1 ,8%,7,$9.00 ,Office Supplies,Corporate,East,Art,,,
CA-2014-101014,8/29/2016,Rick Wilson,$41 ,28%,3,$148.00 ,Furniture,Corporate,West,Furnishings,,,
CA-2014-159884,8/31/2016,Jeremy Farry,$1 ,8%,1,$11.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-159884,8/31/2016,Jeremy Farry,$3 ,33%,3,$8.00 ,Office Supplies,Consumer,West,Fasteners,,,
US-2014-135062,8/31/2016,Rob Lucas,$83 ,36%,7,$230.00 ,Office Supplies,Consumer,South,Paper,,,
CA-2014-133004,8/31/2016,Ashley Jarboe,$166 ,26%,9,$639.00 ,Office Supplies,Consumer,Central,Appliances,,,
CA-2014-107321,8/31/2016,Arthur Wiediger,$2 ,33%,3,$7.00 ,Office Supplies,Home Office,West,Binders,,,
CA-2014-107321,8/31/2016,Arthur Wiediger,$78 ,11%,4,$689.00 ,Technology,Home Office,West,Phones,,,
CA-2014-117198,8/31/2016,Barry Gonzalez,$218 ,33%,2,$660.00 ,Technology,Consumer,South,Accessories,,,
CA-2014-154074,8/31/2016,Bart Watters,$7 ,1%,2,$570.00 ,Furniture,Corporate,West,Chairs,,,
CA-2014-154074,8/31/2016,Bart Watters,$43 ,29%,7,$150.00 ,Office Supplies,Corporate,West,Storage,,,
CA-2014-127712,8/31/2016,Michael Granlund,$1 ,11%,2,$6.00 ,Office Supplies,Home Office,West,Supplies,,,
CA-2014-132619,8/31/2016,Maxwell Schwartz,$10 ,5%,3,$194.00 ,Office Supplies,Consumer,West,Storage,,,
CA-2014-131625,9/1/2016,Bradley Nguyen,$39 ,34%,5,$115.00 ,Furniture,Consumer,East,Furnishings,,,
CA-2014-107909,9/1/2016,Sung Shariari,$7 ,34%,1,$20.00 ,Technology,Consumer,West,Accessories,,,
CA-2014-107909,9/1/2016,Sung Shariari,$8 ,35%,5,$23.00 ,Office Supplies,Consumer,West,Binders,,,
US-2014-135230,9/1/2016,Christine Kargatis,$3 ,39%,1,$8.00 ,Office Supplies,Home Office,West,Art,,,
CA-2014-145653,9/1/2016,Cynthia Arntzen,$135 ,27%,7,$498.00 ,Furniture,Consumer,Central,Chairs,,,
CA-2014-128041,9/1/2016,Rick Wilson,$104 ,33%,4,$315.00 ,Office Supplies,Corporate,West,Appliances,,,
CA-2014-128041,9/1/2016,Rick Wilson,$45 ,16%,4,$284.00 ,Furniture,Corporate,West,Tables,,,
CA-2014-114552,9/2/2016,Dorris Liebe,$4 ,28%,3,$15.00 ,Furniture,Corporate,East,Furnishings,,,
